"'序号","'评论人","'UID","'抖音号","'性别↓","'获赞数↓","'子评数↓","'年龄↓","'评论时间↓","'评论详情","'cid","'sec_uid"
"'1881","'BIG蒙多","'95539999951","'798240216","'男","'1","'0","'27","'2020-03-22 09:21:29","'这或许就是人生吧","'6806836346603520007","'MS4wLjABAAAAq44jv1gVT2gOy2bAdbmgjI3HZq_iPgk4QY4G7orkvPY"
"'1882","'行有不得，反求诸己","'1041982574830436","'dy4ttrnf5myt","'-","'1","'0","'2020","'2020-03-22 09:21:06","'是实话，没有错[捂脸][捂脸][捂脸]","'6806836237052559372","'MS4wLjABAAAAx8ECmmWXfvxSVMLX-Y4WH4wUOpt-wv3NIZvBTf0zM8k8W6T2l2in9ggA3RL-Heex"
"'1883","'姑奶","'1358651646550045","'dyru2etp97dd","'女","'0","'0","'2020","'2020-03-22 09:20:22","'笑而不语[呲牙]","'6806836054738944008","'MS4wLjABAAAAWHX9qgt7kczJojdLWvD40u8YQuH0QHkkmgEBvxZ8NOQZex6B_EtN6YUb3VN-PgvI"
"'1884","'锦鲤","'65494312470","'55907103","'男","'0","'0","'2020","'2020-03-22 09:19:40","'至少他很坦白[捂脸][捂脸][捂脸]","'6806835864854593548","'MS4wLjABAAAAX_zgZPTrQg86BiTXqXZTr0AB7f6ZvbjJV6jlq-g6bGA"
"'1885","'浅梦ж独爱","'63924633950","'133567045","'-","'3","'0","'2020","'2020-03-22 09:14:58","'检测作用不大，检测没病，你不戴口罩出去啦还是一样感染，检测只能保证你检测之前没有得病","'6806834667602821128","'MS4wLjABAAAAdE1A_nHSXx4ZIJQfq-VJLJapa84L3-l2ykBivOxrKlY"
"'1886","'染染","'104838329793","'1547458432","'女","'0","'0","'21","'2020-03-22 09:12:07","'不过这个倒是真的，如果检测试剂缺少，在哪都一样是这种情况","'6806833924074061836","'MS4wLjABAAAAj4Ve6CKSg_bQCyAb68goUb0fK_4w-QPH-u39urGfqRQ"
"'1887","'红色北美洲","'3751188774004963","'wucanzhewanshui","'男","'0","'0","'2020","'2020-03-22 09:10:13","'最惨官方","'6806833442862153735","'MS4wLjABAAAAYPbxns-RzmhxWPfDCvlDoX-fN8lpRf3L1bMC4oWKbNGaakt8-kkOubuHT0RQzgaG"
"'1888","'Dr.懒米","'111066909821","'2052104911","'-","'175","'0","'2020","'2020-03-22 09:07:29","'给这个记者点赞[偷笑]","'6806832735282544640","'MS4wLjABAAAAdbLDdrZMAQV-DomW4H-5Fj1KI2VttbzH9Np_-eJIlPQ"
"'1889","'都是什么鬼","'61399646459","'19835696","'女","'39","'0","'2020","'2020-03-22 09:06:45","'没人能摧毁美国，特朗普做到了[赞][赞][赞][赞][赞][赞]","'6806832552964276232","'MS4wLjABAAAAauui4QZjrU_7BUU4FY3SCUGT6MYZXF3DWJ-pc-kQgqk"
"'1890","'神圣工巧","'104677916735","'1517199457","'男","'7","'0","'2019","'2020-03-22 09:06:30","'也许这就是道貌岸然吧[翻白眼]","'6806832479476482048","'MS4wLjABAAAA9KLPjM-0o8WbrlxzApEWeEU-uPt-9eOXhG4sO54DR_Q"
"'1891","'小猫咪","'1807194954926856","'wimmhgxf","'女","'4","'0","'2020","'2020-03-22 09:05:58","'老特的回答很佛系[捂脸]","'6806832333317603331","'MS4wLjABAAAAy8Ecy57mXXPQotO2H96WMlYy4lf2e1QzHcRYl2yADQmqmtZOeKJwssyMbvHpa-jU"
"'1892","'天道de酬勤","'71276472265","'175372651","'男","'2","'0","'1","'2020-03-22 09:00:13","'这记者火了，[捂脸][捂脸]","'6806830860688900111","'MS4wLjABAAAARdTvDVcl-SgpwL-ARGaCW2NWb24vLUt_rG2VupUf_50"
"'1893","'漂泊的游子","'106235483358","'1903560308","'男","'13","'0","'2020","'2020-03-22 08:49:11","'在美国，有钱人优先；在世界，美国优先。这就是现实，这就是人生啊[捂脸][捂脸]","'6806828016396910596","'MS4wLjABAAAA4y3q3QAJI4WhvluIAKxGzW8SIfMSfuYnhaFFLFc_X10"
"'1894","'姜广林","'92100545547","'599259","'-","'0","'0","'2020","'2020-03-22 08:46:22","'I wouldn’t say so,perhaps it’s been story of life .that happened on occasion","'6806827298797666312","'MS4wLjABAAAA4_gcZz7fXkh8gGyTuvhNq7FQzsLUMfeF4CUfUQB_vV8"
"'1895","'空山鸟语","'87068323454","'963652458wxy","'-","'49","'0","'20","'2020-03-22 08:43:02","'这个记着不就是被老特说是糟糕的那个记者吗[捂脸]","'6806826432292061199","'MS4wLjABAAAArTZ61DO-hpR_HSEWa2KHd1oGCyGA0JoactoaH54nNYA"
"'1896","'123 456 789","'99017935361","'978089372","'-","'1","'0","'2020","'2020-03-22 08:42:46","'人生或许就是这样吧","'6806826369771651080","'MS4wLjABAAAARIPasnKSQ4PYnwMJp0CZ6eEN-et9sRB8szzqA9Onhzw"
"'1897","'西柚","'4331721457407000","'dyrrydf501f9","'女","'3","'0","'101","'2020-03-22 08:40:32","'老特又是哲学家[捂脸]","'6806825794833465357","'MS4wLjABAAAAceQRGyFotF450DxMe3A9eGg9tFW5dDlhaEbGDo6mdk8TqkdMpkL1c-mJf2ct7gjA"
"'1898","'我不是仙女","'1068364520228110","'dameibaokang","'女","'13","'0","'2020","'2020-03-22 08:40:08","'这个小哥每个问题都好犀利哈哈","'6806825683029884932","'MS4wLjABAAAAJZyfaKM1MHHDCoWLuApdWs6_0qT_yLhFBUvE2to4gfA9vSIwbGGLD4DgaK8I_hap"
"'1899","'你好一955","'74282313928","'19930518yyy","'女","'2","'0","'27","'2020-03-22 08:39:51","'也许，这就是人生吧","'6806825613706887183","'MS4wLjABAAAAQqnoloA8HcYbVIdkJyFManegdUNATs0vxp5pKmtRgyE"
"'1900","'小米粥米小","'96672557000","'732371783","'女","'198","'0","'37","'2020-03-22 08:37:50","'这个记者不就是被老特怼的那个吗[捂脸]","'6806825089314062340","'MS4wLjABAAAAv7FwogS9u3hAz-Ddi5rYpJ67C1uS0RmVRPWOHIdksTk"
"'1901","'默珂儿","'109571436091","'2080217738","'女","'0","'0","'43","'2020-03-22 08:31:47","'[赞][赞][赞]","'6806823539065880583","'MS4wLjABAAAAaL9M_pi2pTK4a0TrWJPAGb_h7YVk-kmqGhPy3fnVJOw"
"'1902","'小陈同学123654","'3931450949240759","'dy5udkxvwjwp","'-","'0","'0","'2020","'2020-03-22 08:30:15","'他很实诚","'6806823142389088256","'MS4wLjABAAAAElnhyizN5p0P9VPShGtpeYvTR3lLa13IWjUFz4Dn66pOKx2Pfn-Ok3Lu-Mao_tEB"
"'1903","'极度深寒","'80194911320","'163580735","'男","'0","'0","'2020","'2020-03-22 08:29:10","'这就是人生，美国优先，富人优先，有钱能使鬼推磨","'6806822865951244301","'MS4wLjABAAAAp3_SJzMnPuQgaHSsrGDE-QxyrhgXfFDZNTyWEmvfFgo"
"'1904","'dghj","'106540532177","'1724815690","'男","'3","'0","'2020","'2020-03-22 08:27:03","'他妈是怎么评价他的？","'6806822314928848911","'MS4wLjABAAAA5-g61PrAOCtShL51NkLzR79YBrJsCk2jUkFCKMTKxH4"
"'1905","'碎觉觉","'111558299665","'dy3q20cee97x","'男","'6","'0","'120","'2020-03-22 08:26:12","'这很特朗普","'6806822097390665728","'MS4wLjABAAAApVPJFntBDGXKzIbzuMiDndV_zgsiGhkEaMucYsBj6JU"
"'1906","'鲨鱼辣椒??","'96618702698","'714721775","'男","'15","'0","'21","'2020-03-22 08:25:42","'人生就是黑幕吗[捂脸][赞][赞][赞][赞][赞]","'6806821961038446596","'MS4wLjABAAAA9ndFNUG3rx2njp_xCeqSd006bUBkxe2i9DkZcPinIHE"
"'1907","'尚镜～刘媛","'1956786293711431","'13572992946ly","'女","'5","'0","'34","'2020-03-22 08:24:26","'美国很现实，老特很狡猾","'6806821637414338575","'MS4wLjABAAAASYHZHD0gLek-2NGVwyBH3hHTBEb7XVlMmrK1pojvq7pQIoRGrnJsXtLcvRvF6CiH"
"'1908","'小家伙好玩","'105851609095","'acaohui","'-","'2","'0","'2020","'2020-03-22 08:23:42","'中国[赞][赞][赞]","'6806821457604706317","'MS4wLjABAAAAhCXStEq0HwIjTnLoEDdEDZJPsAVp0eWxpDMlJ3Rt76E"
"'1909","'齐秦","'94077784580","'q844361644","'男","'5","'0","'29","'2020-03-22 08:22:36","'美国公民有自主得肺炎的自由与权利为什么要强制检测","'6806821168059334671","'MS4wLjABAAAASShPWfiFNIXqVhj-szM9RzuRbtDfkObbNfWZPUC406M"
"'1910","'销售各种不锈钢材料。屏风制品。","'98546610229","'947548908","'男","'77","'0","'42","'2020-03-22 08:22:25","'说心理话的男人真的不一样。敢说第一。没人敢说第二","'6806821117425713152","'MS4wLjABAAAAGl6R0eE8sYdU6rO2zfRhjzCeHbXhThZMnNm_oZTIPQ8"
"'1911","'你的可乐","'99351246505","'995837665","'-","'5","'0","'2020","'2020-03-22 08:21:54","'他这样绝对会引起美国民愤的[捂脸]","'6806820981567537164","'MS4wLjABAAAAZ9aWBAmhXdSouVSgDKehvIBd8m4NvLfhTP2ZEHlvCRo"
"'1912","'comeonchina","'2845142616128444","'comeonchina","'男","'5","'0","'71","'2020-03-22 08:21:03","'人生亦如此","'6806820773156782088","'MS4wLjABAAAAHBaDSTTlabnyWMb1FbW03FOO1fFVXT6fFEjIEU0fXy_BjNIyfJLiVk2k9LPDE8Ry"
"'1913","'寶寶","'92774098629","'342081731","'-","'14","'0","'2020","'2020-03-22 08:20:44","'[捂脸]无言以对就感慨人生","'6806820679175487492","'MS4wLjABAAAAfgGjNkHMUyl0q3X-UmZKThXAcrTixsCh4g8XwlSKoeU"
"'1914","'嘟嘟","'100722279183","'1091488902","'男","'1","'0","'20","'2020-03-22 08:20:34","'我是第一个？[捂脸]","'6806820644693688320","'MS4wLjABAAAAmEiMjQGj8n7WCPHcuqhuqvw3ZzvOXIzXPgBGAmUXPxI"
"'1915","'编号9527","'73951608330","'3.1415167","'男","'0","'0","'28","'2020-03-22 08:19:49","'纯粹的一个商人[灵机一动]","'6806820446017978380","'MS4wLjABAAAAIBCa_5xcqACFEu1x-wPTaY8Yo7ehHTtY3hJJpkjG19A"
"'1916","'只会打篮球的虚坤","'60143160057","'14049091","'男","'0","'0","'21","'2020-03-22 08:19:19","'你这官方也太惨了 评论也没有","'6806820314338050051","'MS4wLjABAAAArh_CQ-elixbZ-1okzdF5E9W6eYFvqxi0nL_5ODH638c"
"'1917","'八马","'71635942898","'142762023","'男","'1","'0","'42","'2020-03-22 09:24:18","'失道寡助","'6806837074990809095","'MS4wLjABAAAAf0UwTi9yW66cowPYX3whlz3aRbkji2JYM5HxRvhgFVY"
"'1918","'自尽哥","'2000725997261364","'dynysvgy3b1q","'男","'0","'0","'35","'2020-03-22 09:26:17","'这个特朗普是个什么鬼？说的话跟没他什么事是的[捂脸]","'6806837572347297803","'MS4wLjABAAAAwgpg9iu0GcqxkTEm5uSaC-m91RBWk8zGsiH8DRUD52-Bevbn48TSYLV7oOhXMHzM"
"'1919","'努力奋斗88888888","'764849719610445","'dyxp6e2awu28","'男","'0","'0","'47","'2020-03-22 09:50:31","'灵魂考问特朗普 直止老特发飙[捂脸][捂脸][捂脸]","'6806843822350942208","'MS4wLjABAAAASxg0RD4ldufKXSldnz-pA-H2Vz7pWUqABb2YejWv9U8"
"'1920","'就看看","'39214658622084","'455833718zsythj","'女","'3341","'27","'40","'2020-03-03 09:07:03","'破车，盖都没有，奶奶怕你冷[捂脸][捂脸]","'6799967554879750157","'MS4wLjABAAAAzIHXeYVIKZeoqlOgVRrCW6RP-J_dTOLl2qQwhZ2ZAQw"
"'1921","'老龙","'96799549398","'787521435","'男","'2483","'10","'44","'2020-03-04 08:48:42","'你看你，买个破车顶都没有，让奶奶操碎了心。，，","'6800148364056559630","'MS4wLjABAAAAuYQ0_F6ima6yfywxoSR96pTxMQIzAk46gV14WL3gQVc"
"'1922","'乡村剧场","'62523480591","'dyh201301","'男","'1743","'15","'28","'2020-03-06 08:30:25","'没钱还学人家买车，买个没顶的，竟让老人担心[捂脸]","'6800885824792887311","'MS4wLjABAAAAdGspUFc_ngOaSWFY93DUFYHyc9MHbADQAjtsCSy5gt8"
"'1923","'倩儿","'60356336809","'362355868","'女","'0","'0","'34","'2020-03-22 12:27:28","'这证明是亲奶奶??！[赞]","'6806884267206541315","'MS4wLjABAAAAKFIHh6Y6u-TdaQYBUbuFB4ebHLI4NXkQN1J9i8fgohg"
"'1924","'醉梦????","'97271175133","'854493931","'-","'0","'0","'2020","'2020-03-22 12:27:01","'@[捂脸][捂脸]","'6806884156270706691","'MS4wLjABAAAA66DNc3nM9g2u6b5mV0u7LQraq7dLztz6L5Oq3SWZUoY"
"'1925","'六六","'51201387545","'140768851","'女","'0","'0","'2020","'2020-03-22 12:26:09","'你是街上最靓的崽[捂脸]","'6806883936636616712","'MS4wLjABAAAAIcbiMP1k7TaLlkEaLX_Wg0zhngxd6M9MiIPOEdnWvCw"
"'1926","'李漂亮1949","'2387744896060284","'dyenluoelguy","'-","'0","'0","'20","'2020-03-22 12:25:58","'真好，有个疼你爱你的奶奶[玫瑰]","'6806883887977906191","'MS4wLjABAAAAYIcvnIsn3FLIogs5F6VyWr5xM2fqZxhP_9iWYFunc_TDnhtGf66NC72elmdKM131"
"'1927","'万红","'448198116911598","'dy2pizp01czz","'-","'1","'0","'2020","'2020-03-22 12:24:25","'老人的心[赞]","'6806883490350006279","'MS4wLjABAAAANdxbWb9-KESot4XFbHoW7bZMf2O-zP6kRvgt3dMxSE0"
"'1928","'??Lily??","'76432726173","'209582409","'女","'0","'0","'2020","'2020-03-22 12:23:48","'回娘家咯","'6806883326608146436","'MS4wLjABAAAA_r4s4P1mFVR9YaoiQRSPlq3o9xM1qdcMV23jSxIiBPk"
"'1929","'??????花语","'67475339800","'141548472","'女","'0","'0","'2020","'2020-03-22 12:23:37","'你这车车顶都没有，肯定便宜，问下多少钱买的","'6806883274519527435","'MS4wLjABAAAAVbY78Q-PaQOoS__xAIFx0gqvJ_ko06vWcn908ND-7fw"
"'1930","'钱.多多","'78959087591","'1825521524","'-","'1","'0","'2020","'2020-03-22 12:23:03","'分没了。[捂脸]扣几份来着[鼓掌]","'6806883138308931591","'MS4wLjABAAAAaROGZ_Y_SXpp2SohDDhrMQXzadvPMBlZTwMmhDKGeAg"
"'1931","'千年瑶浴苗药《拒私聊》","'104748175808","'1534083107","'女","'0","'0","'39","'2020-03-22 12:23:00","'有种冷是奶奶觉得你冷[捂脸][捂脸][捂脸]","'6806883125567078407","'MS4wLjABAAAAqPWtUQxl75hmNKME1Plgl1cVwSgPS4F1tM06bonOdxw"
"'1932","'冰点靓丽","'102884346351","'1688547419","'女","'1","'0","'2020","'2020-03-22 12:22:58","'玫粉色搭配真是完美[灵机一动]","'6806883117829177357","'MS4wLjABAAAAgqNUdIquNVJWp1FNYrQoU5Ya4tTszurD_k9EdQgDxIM"
"'1933","'怪丫头子","'81465888572","'624810414","'女","'0","'0","'27","'2020-03-22 12:22:54","'@??xxx?? [捂脸][捂脸]","'6806883101302964238","'MS4wLjABAAAAFb74n-SaWyld6gp_GQdvkUwWURKoFtMJSiBkVLIhEo0"
"'1934","'好福气","'95008217026","'2108637924","'女","'0","'0","'44","'2020-03-22 12:22:44","'亲奶奶","'6806883054033256448","'MS4wLjABAAAAWe4RR4d1S6cW6j9a3b-ud0CTrE4pR2ErN9X4nrRRzSo"
"'1935","'用户2912036077137","'4182167502722871","'dy2g6a7044dz","'-","'1","'0","'2020","'2020-03-22 12:22:17","'奶奶好可爱[捂脸][捂脸][捂脸]","'6806882938089914383","'MS4wLjABAAAAjOpb7y__xWPsUkNp4rOSY1yY7q9BPJTMQTW7GILg9vmK04Fk9e4hqQKcyLOjb8ja"
"'1936","'无我","'91629264657","'624369191","'-","'0","'0","'2020","'2020-03-22 12:22:02","'想起来回姥姥家穿的破洞牛仔裤，被姥姥非要补起来[捂脸]","'6806882865960927243","'MS4wLjABAAAA0rhwMt12tnSbS0U5cx1_isSGlK4jektsWnb-vMo-iCA"
"'1937","'无言","'92589067285","'dyd2u8ku0a1q","'女","'0","'0","'48","'2020-03-22 12:21:54","'绝对是亲奶奶[赞][赞][赞]，不反驳不解释最后发的一笑最靓[捂脸][捂脸][捂脸]好孩子","'6806882842241531912","'MS4wLjABAAAA9nxCvhd2nk5XPhb3mgu-Oobg3Gcv4o5zvD_y_HZiXyY"
"'1938","'郗","'74865404721","'118002468","'女","'0","'0","'33","'2020-03-22 12:20:47","'@Su.           ??? 敞篷情节[捂脸]","'6806882551216078855","'MS4wLjABAAAAdL9wYyYuE2Ueuqtyjs6wDNM8LIL051KEz8TothgvZZc"
"'1939","'周凤霞","'105218430126","'1651565812","'女","'0","'0","'44","'2020-03-22 12:20:29","'我要给我孙儿准备好同款棉被，愿孙儿没有同款跑车也有同款笑容…[太阳][比心]","'6806882467808149508","'MS4wLjABAAAAECyaMq3xfnaV_Y3ZbwzkfSaFLqVfaAj8CwKniEpDb5k"
"'1940","'用户2756986228613","'73233437781","'955750931","'-","'0","'0","'2020","'2020-03-22 12:18:37","'哈哈哈[捂脸][捂脸][捂脸]","'6806881997152223245","'MS4wLjABAAAASq9rIuZluiGH0ULpatAONEX2LBT9pS5ashkpslG9oGM"
"'1941","'☆☆????1314521☆☆","'60713066932","'947856321","'女","'0","'0","'2020","'2020-03-22 12:18:22","'又让奶奶为你操心了对不对？以后可要多注意啊[赞][赞][捂脸][捂脸]","'6806881929914138639","'MS4wLjABAAAAfZJj781Ms6sJLcbhE_cxvegFQBlpbKsWUgoSwZ20KJQ"
"'1942","'宇","'104501597369","'1555907775","'男","'0","'0","'13","'2020-03-22 12:18:03","'这车有空调不","'6806881846140895232","'MS4wLjABAAAAKwD3na1-3nz0nrC_iwinLlULkqTgS3AS7TVPy608UhA"
"'1943","'海燕","'435008966769614","'dy3517pgdy2w","'女","'1","'0","'36","'2020-03-22 12:16:33","'这奶奶太可爱了[捂脸][捂脸]","'6806881457685118980","'MS4wLjABAAAA12tP2aqx-wkj0XDo79nyn9E8T1GQeY875YWujwOLqhI"
"'1944","'renascence??","'56259763439","'3560358","'男","'0","'0","'30","'2020-03-22 12:15:39","'头盔呢","'6806881225270902799","'MS4wLjABAAAA_AVQVBHoAa5HFqYNF0cuNAKUqNgshDrSkyEsL1rj_ng"
"'1945","'一生平安","'51382377950","'1006850009","'女","'0","'0","'2020","'2020-03-22 12:15:24","'有一种冷就是你奶奶觉的你冷[捂脸][捂脸]","'6806881165979631616","'MS4wLjABAAAAb1v3-nDPA4HXnnoVdzmzDYOvhu6ZuazgOF2xCi47j4M"
"'1946","'cherry","'110083015090","'1929494344","'女","'0","'0","'0","'2020-03-22 12:14:46","'奶奶忘了拿棉帽子[捂脸]头冷不","'6806881001512665103","'MS4wLjABAAAA5ZNGCM-FHhAupLN-Zv346H26f3NSaGlYw25kh8G5vzU"
"'1947","'宝","'62476844765","'137096477","'女","'0","'0","'34","'2020-03-22 12:13:46","'[赞][赞][赞]","'6806880744147124232","'MS4wLjABAAAAWzYdjjRcZfBxLvLmsf_0MD8kDTuIiEwZ0-wxTuqBSYs"
"'1948","'火舞","'1297061439346807","'dyzykfrko231","'女","'0","'0","'2020","'2020-03-22 12:13:22","'绝配","'6806880633412124676","'MS4wLjABAAAApJgU5-Swc7bVKtVcstCaEo2-GitSdmM4utjxRJxv58awYhTEX-YZ9w7ZLNetBBiP"
"'1949","'行者无疆小白兔??","'71325127463","'leo.bai","'男","'0","'0","'26","'2020-03-22 12:12:43","'这种没棚的车一般不好卖，冷不冷先不说，下雨都得带伞","'6806880467028393996","'MS4wLjABAAAA3z9qvUQ_sYRZMnEpZ8fP2X2m6BmKNa-05pDJjyssRCQ"
"'1950","'︶ㄣ娜o☆。","'72614557406","'128504729","'女","'0","'0","'1","'2020-03-22 12:11:50","'奶奶是个狠人[捂脸]","'6806880245187854349","'MS4wLjABAAAAy1pt3M0rHj3Y2qhXbcnEirJzyWq_uKSXIZmQZ-q1sdg"
"'1951","'凉城~已无爱","'62492893512","'1156199181","'-","'0","'0","'2020","'2020-03-22 12:11:09","'绝对的亲奶奶！","'6806880063687081995","'MS4wLjABAAAAL0BSmY85_IEunzSVEFT66HM7zphxETdnlN1hdbPc4fk"
"'1952","'Seven??正能量小天使??","'65783104790","'141738325","'女","'0","'0","'2020","'2020-03-22 12:10:34","'亲奶","'6806879918773780480","'MS4wLjABAAAAr__vSYFzW7lLyAMr2QtcIjku0Rscbrg_1d4tPoiMhro"
"'1953","'飞儿(互)","'60629793377","'131842591","'女","'0","'0","'2020","'2020-03-22 12:10:29","'我明白了，这样的车配棉被开的[捂脸][捂脸][捂脸][偷笑][偷笑][偷笑][耶][耶][耶]","'6806879889812488196","'MS4wLjABAAAAeHndYl1989e3u-Uh9mkeGpgPLzqCh1lwapDXcdfhYrw"
"'1954","'薰衣草","'88971497705","'279200876","'女","'0","'0","'51","'2020-03-22 12:10:08","'这心跟你操碎了[捂脸][捂脸][捂脸]","'6806879807482478592","'MS4wLjABAAAAqTp4AZXzLfIEsTkr_yhtojEu3htgidQfZXkVdPQbjro"
"'1955","'柚子ice","'62552125817","'L290007099","'女","'0","'0","'2020","'2020-03-22 12:10:02","'@????","'6806879778156134400","'MS4wLjABAAAA-7S9wH4VLVnx8kJfxFhmIXzUDfpXct1s-D-RVYvGQjE"
"'1956","'封面。","'4366910091178574","'dywgcjmytzei","'-","'0","'0","'2020","'2020-03-22 12:09:34","'有奶奶真好","'6806879658861903887","'MS4wLjABAAAAJCksV_cgZD0iiEOBIeXGvlqyxemXmEHBBswJOdcbtayDNlLxHcG2XmlMtEst1Exy"
"'1957","'用户1255781975409","'111624074277","'2144611041","'-","'0","'0","'2020","'2020-03-22 12:09:02","'一千层不如一棉层，年轻人你走的路...","'6806879525608521741","'MS4wLjABAAAASSfNlYXpd8gkPSLXJgTB23LK2Y1FSpfk6vxtw21rqBE"
"'1958","'幕","'61289170651","'594002473","'女","'0","'0","'30","'2020-03-22 12:08:45","'有一种冷 是奶奶怕你冷[捂脸]","'6806879447540301839","'MS4wLjABAAAAkV5EbRVlGj5MNT27Td17h-vrEG5HKbdXyoWoWC0wC34"
"'1959","'娟家","'3628011691181720","'2184158501","'女","'1","'0","'49","'2020-03-22 12:08:09","'奶奶的花被子确实能让你成为全网最靓的仔[捂脸][捂脸][捂脸][捂脸]","'6806879292371386372","'MS4wLjABAAAAu3FFunp_dPLemZxZbiyV12C54tvodxUAV6SmrvQ2AFREqLDlU6X9DT1A97Q63AOd"
"'1960","'淡漠","'103055273677","'1279333241","'女","'0","'0","'30","'2020-03-22 12:08:05","'真心喜欢奶奶 家有一老如有一宝[小鼓掌][小鼓掌]","'6806879275158274063","'MS4wLjABAAAAysaLtxCK6FL4XWONS1Cjx5F3p27R8wzKWhO3kPmsepk"
"'1961","'若水","'93025829212","'FT17716861","'女","'0","'0","'2020","'2020-03-22 12:07:42","'亲奶[呲牙]","'6806879183046852621","'MS4wLjABAAAAdiZUv3B0FhXr-gxpR8_2D3XyKUfnSZfm3_nUVLS-vvQ"
"'1962","'乐乐","'73381177726","'dya84rpfvvbq","'女","'1","'0","'32","'2020-03-22 12:07:07","'这是啥车呀？为啥没有棚呢，还是奶奶机智给捂个大被子。[赞][赞][赞]","'6806879021453525003","'MS4wLjABAAAAPuEbhL5QYzWTvNZ5UxV7Baq0JzXThaYp-XDoxQoKmtg"
"'1963","'爱珺铖","'59201712847","'1865939720","'-","'0","'0","'2020","'2020-03-22 12:06:13","'围上奶奶拿的被子，你是全球最靓的仔@[捂脸][呲牙]","'6806878796303204367","'MS4wLjABAAAAsGYEAq3w7XQjNgywHwhtoBN0MBC3MpDmVJy6SKWuirM"
"'1964","'向日葵","'106879605189","'1750324117","'女","'0","'0","'46","'2020-03-22 12:06:04","'哈哈哈哈哈亲奶奶","'6806878752225280004","'MS4wLjABAAAAvH8Upy3OzENwmW56h7vEkCwCYE7GeKVvJUvn02mMAX0"
"'1965","'mei??","'71869644941","'1607919012","'女","'1","'0","'34","'2020-03-22 12:05:50","'你是全村最靓的仔[捂脸]","'6806878693010079755","'MS4wLjABAAAAoJz4InDUlE24WwIZB8xPJTrccUpJUn_yNi_iPSbaBQk"
"'1966","'海海","'88497546560","'19F9G12888","'男","'0","'0","'57","'2020-03-22 12:05:27","'哥们，你太幸福了。","'6806878599472988168","'MS4wLjABAAAAp-H-hjYP8gghxpKTsJJVfKYgcqapSQcUx8pTB49wO2Q"
"'1967","'只许欢喜，不许悲！","'1908349528445933","'dyv3o1tk47ip","'-","'0","'0","'2020","'2020-03-22 12:05:27","'[呲牙][捂脸]","'6806878592002899971","'MS4wLjABAAAAqqLlo1zRfONb1pGV2DqVidZkqSr16HRsL4SAOFPGQPjFm0QQPxT6rRsKDN4hHiWf"
"'1968","'A+  你男朋友的前女友","'94084809544","'s839434829","'女","'0","'0","'23","'2020-03-22 12:05:13","'别多想，奶奶是怕座椅冷，给它盖上点[泣不成声]","'6806878537644081152","'MS4wLjABAAAABhGS4jwKMxwpMzD7b_aEwZpYNI34Uad1x5EUFfzL0Wo"
"'1969","'阳光少年&CC","'106397155313","'gcysummer","'男","'0","'0","'9","'2020-03-22 12:05:07","'绝对暖和","'6806878507550310411","'MS4wLjABAAAAnANPLNz-3sOQm0ZhFGLoB2fL3oQERBro-n1WrYOH5X0"
"'1970","'林小诺","'461415774159243","'2171439619","'女","'0","'0","'30","'2020-03-22 12:04:36","'哈哈，这破车，连个盖都没有，风吹雨打的[捂脸]","'6806878380164857856","'MS4wLjABAAAA7x2L1HNel1zlxwuOvTaXYkROxSpQEQnEpJHg0qMoCbQ"
"'1971","'舞动一生","'63504722390","'dywq6hgqpwd5","'女","'0","'0","'2020","'2020-03-22 12:04:29","'奶奶心疼孩子[憨笑]","'6806878348771000335","'MS4wLjABAAAA6VXkBKU9ij3dOChjG11AagT1XnH-Lb-eeUtjPpiy4h0"
"'1972","'会跳舞的鱼","'52203155843","'1464387673","'女","'0","'0","'40","'2020-03-22 12:04:22","'这花被子比较符合你气质","'6806878320413114383","'MS4wLjABAAAAHCzz2SjzC4q3uD2_XXRtZOb-LbCl1dwoeLKl7LFgYFk"
"'1973","'欢乐多","'179974375479699","'dy9phxxtago7","'-","'0","'0","'2020","'2020-03-22 12:03:20","'哈哈哈，奶奶真幽默","'6806878058256318478","'MS4wLjABAAAA4r9vwrpo2Prei7ahLtPqG7Ln0RpWlZvNC9XvcMT8Zdg"
"'1974","'Lucky云朵","'60481691060","'15556624","'-","'0","'0","'2020","'2020-03-22 12:02:53","'你看看你买个车都不带车棚挺冷的捂上被，莱斯够","'6806877943927881741","'MS4wLjABAAAA_1vjE9xl3IuBCNd-IqLWe3Zp_1vuFyUxcPy1kGb3zZU"
"'1975","'开心袋鼠","'93463643175","'369342871","'女","'0","'0","'40","'2020-03-22 12:02:52","'亲奶奶[调皮]","'6806877934176403456","'MS4wLjABAAAA5DUS5Ya-rcKDDm224M83JV2G2s4Hedn0Lb5seF2-Utk"
"'1976","'以后的以后????????","'62045686849","'142671161","'女","'0","'0","'2020","'2020-03-22 12:01:56","'够，够，够够了[捂脸][捂脸]","'6806877690101448704","'MS4wLjABAAAAGaEw_r8K6jYKtmZfIyLHjIpYiZy7jHkp8AzhXD7nFQA"
"'1977","'LOVE湉湉?????","'75823040350","'149132336","'女","'1","'0","'2020","'2020-03-22 12:01:43","'奶奶太可爱了[捂脸]","'6806877630425071620","'MS4wLjABAAAAHm350kBqSdP1HuFVVRP6BvzQ31e-1EHExobo8mWBAeQ"
